date,ticker,target_20d,pred_RandomForest,pred_GradientBoosting,pred_Ensemble,lstm_pred,pred_final,pred_final_ens
2024-05-29,JPM,0.0053505334572234,0.010109675904594,0.0057862880861886,0.0079479819953913,0.01796245,0.01065675285171316,0.01195376919723478
2024-05-29,MS,-0.0154210688044797,0.0096496576922073,0.0024678893024674,0.0060587734973373,0.016678354,0.00815207518148044,0.01030660569840238
2024-05-29,MSFT,0.0551762761769347,0.0089126325905311,0.0059853806079073,0.0074490065992192,0.017916758,0.010757931564744382,0.01163610715953152
2024-05-29,NVDA,0.0799059850906493,0.0062489380411869,-0.0649793375230354,-0.0293651997409242,0.022263158,-0.03008233931382124,-0.008713856644554518
2024-05-29,XOM,0.0111767195744219,0.0079879776003868,-0.0191159069287696,-0.0055639646641913,0.018546429,-0.004050972557261761,0.00408019280148522
2024-05-30,AAPL,0.1010508864395021,0.0087162901230649,0.0270181271889468,0.0178672086560059,0.015847117,0.02254972311336808,0.01705917199360354
2024-05-30,AMZN,0.077682311693727,0.0084651793579426,0.0003395174231151,0.0044023483905288,0.019239344,0.00789944805386906,0.01033714663431728
2024-05-30,BAC,0.0357724108262103,0.0100288496432536,0.0056202021981506,0.0078245259207021,0.01806267,0.01059718931889036,0.011919783552421261
2024-05-30,BLK,0.040232747619707,0.0077950772624758,-0.007962206641901,-8.35646897126203e-05,0.017408801,0.002186196414859401,0.006913381586172429
2024-05-30,C,0.0247052239655709,0.008316037245892,0.0104570608314028,0.0093865490386474,0.019312147,0.01399909529884168,0.013356788223188441
2024-05-30,GOOGL,0.0595495281696987,0.0471563572028201,0.0636466675816958,0.0554015123922579,0.018522315,0.04559692654901749,0.04064983343535474
2024-05-30,GS,0.004641915279782,0.0087374305922941,0.0081542704255025,0.0084458505088983,0.017822983,0.0120217554553015,0.01219670350533898
2024-05-30,JPM,0.0146992463425021,0.0101609691101887,0.0065016765192132,0.008331322814701,0.017904522,0.01106281471152792,0.0121606024888206
2024-05-30,MS,-0.000411577830813,0.0095343153609727,0.0042044427091289,0.0068693790350508,0.016521666,0.009131332025477341,0.010730293821030482
2024-05-30,MSFT,0.0778449163481844,0.0097129405647435,0.0151667667052795,0.0124398536350115,0.017583162,0.016133324823167698,0.014497176981006901
2024-05-30,NVDA,0.1181010180658668,0.0027443979207382,-0.054743569805704,-0.0259995859424828,0.022045178,-0.0240280706834224,-0.0067816803654896785
2024-05-30,XOM,0.0099132185926167,0.0079879776003868,-0.0186853377109966,-0.0053486800553048,0.018477188,-0.003820327426597961,0.004181667166817119
2024-05-31,AAPL,0.127438373050249,0.0087162901230649,0.0263172901064985,0.0175167901147817,0.015653022,0.0220515828638991,0.01677128286886902
2024-05-31,AMZN,0.1176603616958464,0.008371908327961,0.002778602119753,0.005575255223857,0.019319165,0.0093948272718518,0.0110728191343142
2024-05-31,BAC,0.0065851440554902,0.010315357150325,0.0026919061707605,0.0065036316605427,0.01790555,0.0087773637024563,0.01106439899632562
2024-05-31,BLK,0.0199453236651478,0.0077950772624758,-0.0038395733726376,0.001977751944919,0.017460253,0.004680357176417439,0.0081707523669514
2024-05-31,C,0.0179746413750157,0.008316037245892,0.0096245354270881,0.0089702863364901,0.019186243,0.013449218456252859,0.013056669001894061
2024-05-31,GOOGL,0.062029160398203,0.0497856634703165,0.0600960139995597,0.0549408387349381,0.018404257,0.04341931119973582,0.04032620604096286
2024-05-31,GS,0.0156400076638989,0.0089271458713975,0.0036205439937323,0.0062738449325649,0.017688053,0.009247547596239379,0.010839528159538939
2024-05-31,JPM,0.0139170072646312,0.0101609691101887,0.0016343072037473,0.005897638156968,0.01787157,0.008129212322248381,0.010687210894180801
2024-05-31,MS,0.0134914571021604,0.0095369880640329,-0.0009907187787338,0.0042731346426495,0.016374167,0.00595523553275972,0.0091135475855897
2024-05-31,MSFT,0.1002095589479385,0.0104288067478755,0.0168813487793189,0.0136550777635972,0.017456617,0.01711145606759134,0.015175693458158319
2024-05-31,NVDA,0.1338758215471047,0.0095092974147054,-0.0478803843616573,-0.0191855434734759,0.02172827,-0.020036922616994378,-0.0028200180840855394
2024-05-31,XOM,-0.0196145913764399,0.0081474342371977,-0.0306502133905167,-0.0112513895766594,0.018423248,-0.011020828834310019,0.0006184654540043605
2024-06-03,AAPL,0.135236919192967,0.0094199735547596,0.0144119778406067,0.0119159756976831,0.0154439295,0.01482475850436402,0.013327157218609859
2024-06-03,AMZN,0.1214534268777485,0.0099319688429757,0.0021989556579527,0.0060654622504642,0.019674968,0.009189360594771621,0.01150926455027852
2024-06-03,BAC,0.0325711539344173,0.011205757881108,0.0049464755597756,0.0080761167204418,0.01776835,0.01007522533586536,0.01195301003226508
2024-06-03,BLK,0.0218217987293485,0.0086854779932588,-0.0064996057491168,0.001092936122071,0.017530387,0.003112391350529921,0.007667916473242601
2024-06-03,C,0.044573624549548,0.009206437976675,0.0029246811361353,0.0060655595564051,0.019135667,0.00940907548168118,0.01129360253384306
2024-06-03,GOOGL,0.07092798058729,0.048126204705668,0.0599605843593556,0.0540433945325118,0.018396713,0.043335035815613356,0.03978472191950708
2024-06-03,GS,0.0233636560031067,0.0096278313230771,0.0036235902684395,0.0066257107957583,0.017758597,0.0092775929610637,0.01107886527745498
2024-06-03,JPM,0.034734013637105,0.0108646525418834,0.00500451871598,0.0079345856289317,0.017832406,0.010135673629588,0.01189371377735902
2024-06-03,MS,0.0229955910988886,0.0100059954484138,-0.001295409616195,0.0043552929161094,0.016517308,0.005829677430283,0.00922009894966564
2024-06-03,MSFT,0.1106598255866229,0.0102089301555284,0.0140423927732312,0.0121256614643798,0.017499601,0.01542527606393872,0.01427523727862788
2024-06-03,NVDA,0.0667833931432573,0.0257808399332002,-0.0691799525183731,-0.0216995562925864,0.021558044,-0.032884753911023856,-0.00439651617555184
2024-06-03,XOM,-0.0023590690965864,0.008671629875897,-0.0219415795349689,-0.0066349748295359,0.018296298,-0.005846428520981339,0.0033375343022784597
2024-06-04,AAPL,0.1399535618570544,0.014745299751979,0.0199905887927284,0.0173679442723537,0.015626617,0.01824500007563704,0.01667141336341222
2024-06-04,AMZN,0.1017620183813954,0.0156010345505168,0.0216404339196138,0.0186207342350653,0.020123092,0.021033497151768277,0.01922167734103918
2024-06-04,BAC,0.0370151046629969,0.0145365750313341,0.0226799488160732,0.0186082619237036,0.01772557,0.02069819728964392,0.018255185154222163
2024-06-04,BLK,0.0115034498765895,0.0146175584030174,0.0206862606677498,0.0176519095353836,0.01771837,0.01949910440064988,0.01767849372123016
2024-06-04,C,0.0562018543081936,0.0143631472801567,0.0234294264891971,0.0188962868846769,0.019244561,0.02175548029351826,0.01903559653080614
2024-06-04,GOOGL,0.0704485844897706,0.0471579574988534,0.0638928682784717,0.0555254128886626,0.018491155,0.045732182967083014,0.04071170973319756
2024-06-04,GS,0.0277179672526375,0.014549864579245,0.0184640443832908,0.0165069544812679,0.017932517,0.018251433429974477,0.017077179488760738
2024-06-04,JPM,0.0478509712857431,0.0143981529578253,0.0152712882965942,0.0148347206272098,0.01778314,0.01627602897795652,0.01601408837632588
2024-06-04,MS,0.0374819103394492,0.0146431204312725,0.0158439228022531,0.0152435216167628,0.016833628,0.016239804881351863,0.015879564170057682
2024-06-04,MSFT,0.1074337957753441,0.0171517489943582,0.0330785761908361,0.0251151625925971,0.017822158,0.02697600891450166,0.02219796075555826
2024-06-04,NVDA,0.1018019773063036,0.0261244803846117,-0.0685497309430415,-0.0212126252792149,0.021567415,-0.032502872565824896,-0.00410060916752894
2024-06-04,XOM,0.0185496651627485,0.0131603111360133,-0.0026869775801702,0.0052366667779215,0.018192813,0.00566493865189788,0.010419125266752899
2024-06-05,AAPL,0.1555624025081823,0.0135387516520306,0.0207244668295883,0.0171316092408094,0.01604422,0.01885236809775298,0.016696653544485643
2024-06-05,AMZN,0.1032656736756334,0.0135476625613081,0.0125004240263425,0.0130240432938253,0.020663744,0.0157657520158055,0.01607992357629518
2024-06-05,BAC,0.0174119706002973,0.0131649582831099,0.0049948015080078,0.0090798798955589,0.017975977,0.010187271704804681,0.012638318737335341
2024-06-05,BLK,0.0087886015938862,0.0132778183283636,0.0134532969220807,0.0133655576252222,0.018126553,0.01532259935324842,0.01526995577513332
2024-06-05,C,0.0365872762227132,0.0127772833398924,0.0108700425045756,0.011823662922234,0.019662388,0.01438698070274536,0.0149591529533404
2024-06-05,GOOGL,0.0878442859163879,0.0469774589950629,0.0571545147988612,0.0520659868969621,0.018834969,0.04182669647931672,0.03877357973817726
2024-06-05,GS,0.0066496053688214,0.0130717024310824,0.0103459648901531,0.0117088336606178,0.018416908,0.013574342134091859,0.01439206339637068
2024-06-05,JPM,0.0439256528379363,0.0131649582831099,0.0112441839375067,0.0122045711103083,0.018061347,0.01397104916250402,0.014547281466184978
2024-06-05,MS,0.0303124540938179,0.0131649582831099,0.0102857194254424,0.0117253388542762,0.017334802,0.01310535245526544,0.01396912411256572
2024-06-05,MSFT,0.1027098953146066,0.0156370601631391,0.0172905055383756,0.0164637828507574,0.018396912,0.01773306812302536,0.01723703451045444
2024-06-05,NVDA,0.0277714200815506,0.0054096840022905,-0.08828158412399,-0.0414359500608497,0.02181163,-0.044244298474394,-0.01613691803650982
2024-06-05,XOM,0.0022100396270245,0.0110146130634384,-0.0059803119276165,0.0025171505679109,0.018296469,0.0037304004434301,0.00882887794074654
2024-06-06,AAPL,0.1714315535619153,0.0087162901230649,0.0162730458211635,0.0124946679721142,0.01635984,0.0163077634926981,0.01404073678326852
2024-06-06,AMZN,0.077243207027027,0.008677021970695,-0.0014659730064997,0.0036055244820976,0.021133061,0.007573640596100181,0.01061653908925856
2024-06-06,BAC,0.0293967225417135,0.0106079654871612,0.0009495623523103,0.0057787639197358,0.018132463,0.00782272261138618,0.010720243551841481
2024-06-06,BLK,0.0216696816514483,0.0079817945615641,0.0024270709762133,0.0052044327688887,0.01845372,0.00883773058572798,0.010504147661333221
2024-06-06,C,0.0452050318905208,0.0083000712792645,0.0028760330648812,0.0055880521720728,0.019864218,0.00967130703892872,0.01129851850324368
2024-06-06,GOOGL,0.0708253178239417,0.0448023226715183,0.0551836163718549,0.0499929695216866,0.019125981,0.040760562223112945,0.037646174113011965
2024-06-06,GS,0.0146691673744838,0.0089241478913824,0.0055125369076822,0.0072183423995323,0.018760744,0.01081181974460932,0.011835303039719379
2024-06-06,JPM,0.0477215944306563,0.0097390426143562,-0.00269354207011,0.003522750272123,0.018223481,0.005673267157934,0.009403042563273801
2024-06-06,MS,0.0386162447357263,0.0093023120167191,-0.0012073471683737,0.0040474824241727,0.017667837,0.006342726498975779,0.009495624254503619
2024-06-06,MSFT,0.0982757939401726,0.0087426738199257,0.0051850734866289,0.0069638736532773,0.018694805,0.010588966091977339,0.011656246191966379
2024-06-06,NVDA,0.0596082512730193,0.0067418446987616,-0.0531134112865477,-0.023185783293893,0.021895682,-0.02310977397192862,-0.005153197176335802
2024-06-06,XOM,-0.0157060068671914,0.0071833842629663,-0.0428245491210427,-0.0178205824290382,0.018410988,-0.01833033427262562,-0.003327954257422919
2024-06-07,AAPL,0.161460534397789,0.0085785701756367,0.0171298334566973,0.012854201816167,0.016586585,0.01691253407401838,0.014347155089700199
2024-06-07,AMZN,0.0816060387792798,0.0089805521228819,0.0014060936358358,0.0051933228793589,0.02123514,0.00933771218150148,0.01161004972761534
2024-06-07,BAC,0.0412266892069532,0.0106079654871612,-0.0006808040085278,0.0049635807393167,0.018174907,0.006861480394883321,0.01024811124359002
2024-06-07,BLK,0.0436978726638497,0.0079817945615641,-0.0017397671617812,0.0031210136998914,0.018669603,0.00642398090293128,0.009340449419934841
2024-06-07,C,0.0772095117403981,0.0083000712792645,0.0057480997072168,0.0070240854932406,0.02000627,0.01145136782433008,0.012216959295944359
2024-06-07,GOOGL,0.0844712689277007,0.0430379880240027,0.0596466852225273,0.051342336623265,0.019375771,0.04353831953351638,0.038555710373958996
2024-06-07,GS,0.0393924845582125,0.0086919366746533,0.0077872715954913,0.0082396041350723,0.019053875,0.01229391295729478,0.01256531248104338
2024-06-07,JPM,0.0441636704156449,0.0095498604846832,-0.001541762590051,0.004004048947316,0.018485468,0.006469129645969401,0.0097966165683896
2024-06-07,MS,0.0563105929492711,0.0093023120167191,0.0014161406685601,0.0053592263426396,0.017814972,0.00797567320113606,0.01034152460558376
2024-06-07,MSFT,0.0842043373005392,0.0087426738199257,0.0102060757564643,0.009474374788195,0.01881253,0.01364865745387858,0.013209636872917
2024-06-07,NVDA,0.0868804463985588,0.0071881020468536,-0.0538570154508037,-0.023334456701975,0.021941729,-0.023537517670482216,-0.005223982421184999
2024-06-07,XOM,-0.0160532274193038,0.0071833842629663,-0.0287501690547906,-0.0107833923959121,0.018474456,-0.009860319032874362,0.0009197469624527407
2024-06-10,AAPL,0.2063999399818026,0.0085729255300013,0.0106325696505987,0.0096027475903,0.016952123,0.01316039099035922,0.01254249775418
2024-06-10,AMZN,0.0680530089988624,0.0091697342525549,0.0011575148304341,0.0051636245414945,0.021412143,0.009259366098260462,0.011663031924896702
2024-06-10,BAC,0.0521805023972119,0.0106079654871612,-0.0006737787234345,0.0049670933818633,0.01826811,0.006902976765939301,0.01028750002911798
2024-06-10,BLK,0.0598170037455132,0.0079817945615641,-3.64665394912605e-05,0.0039726640110364,0.018919865,0.007546066076305245,0.00995154440662184
2024-06-10,C,0.0903468135393263,0.0081616492057557,0.0028135481368124,0.0054875986712841,0.020173738,0.00975762408208744,0.011362054402770461
2024-06-10,GOOGL,0.0923947611371589,0.0272906243637742,0.0462830792999163,0.0367868518318452,0.019652722,0.03563093637994978,0.029933199899107123
2024-06-10,GS,0.0558703821079611,0.0086919366746533,0.0037767581902649,0.0062343474324591,0.019380422,0.01001822371415894,0.011492777259475461
2024-06-10,JPM,0.0467986143977554,0.0098989405869067,-0.0033541807292244,0.0032723799288411,0.018641375,0.005444041562465361,0.00941997795730466
2024-06-10,MS,0.073347792269472,0.0093023120167191,-0.002640044756933,0.003331133629893,0.018258216,0.005719259545840201,0.009301966577935802
2024-06-10,MSFT,0.0897002387396161,0.0107117930569605,0.0155846945283273,0.0131482437926439,0.01897594,0.01694119271699638,0.015479322275586339
2024-06-10,NVDA,0.1078173749743507,0.0080870016632249,-0.0470427269339093,-0.0194778626353422,0.021789193,-0.019509958960345575,-0.002971040381205322
2024-06-10,XOM,-0.0102582023539096,0.0069966669638779,-0.0315834432930982,-0.0122933881646101,0.01867843,-0.01147869397585892,9.533910123394034e-05
2024-06-11,AAPL,0.0985759514853354,0.0172569105488521,0.0070582231305621,0.0121575668397071,0.01760507,0.011276961878337259,0.014336568103824261
2024-06-11,AMZN,0.0417668513571407,0.008866204100368,0.0023382893738814,0.0056022467371247,0.021333335,0.00993630762432884,0.01189468204227482
2024-06-11,BAC,0.0759133457469947,0.0098774646878649,0.0049319085182422,0.0074046866030536,0.018359562,0.01030296991094532,0.01178663676183216
2024-06-11,BLK,0.0887503676028169,0.0079817945615641,0.0031263716822379,0.005554083121901,0.019132793,0.00952894020934274,0.0109855670731406
2024-06-11,C,0.1110923569670943,0.0083000712792645,0.0063190328649055,0.007309552072085,0.020309325,0.0119151497189433,0.012509461243251
2024-06-11,GOOGL,0.0506736903599964,0.0257791094433483,0.0376636799192447,0.0317213946812965,0.019836068,0.03053263515154682,0.0269672640087779
2024-06-11,GS,0.0786909133562705,0.0083000712792645,0.0052914731695197,0.0067957722243921,0.019645045,0.01103290190171182,0.011935481334635258
2024-06-11,JPM,0.0732632247340774,0.0095498604846832,0.0061177469595478,0.0078338037221155,0.01866928,0.01113836017572868,0.012167994233269301
2024-06-11,MS,0.0965104702414259,0.0093023120167191,-0.0054871079510179,0.0019076020328506,0.01873107,0.00420016322938926,0.00863698921971036
2024-06-11,MSFT,0.0508922060176442,0.0099663822167772,0.0143366592847186,0.0121515207507479,0.019152261,0.01626289997083116,0.01495181685044874
2024-06-11,NVDA,0.0536763269387154,0.0056366986788584,-0.0392755240561853,-0.0168194126886634,0.02163229,-0.014912398433711178,-0.0014387316131980396
2024-06-11,XOM,0.0096281528443158,0.0071833842629663,-0.0270100601228824,-0.009913337929958,0.018801278,-0.00868552487372944,0.0015725084420252005
2024-06-12,AAPL,0.0819918297310531,0.0177370946912179,0.0109402572874514,0.0143386759893346,0.017784473,0.01367794357247084,0.01571699479360076
2024-06-12,AMZN,0.0406656649601337,0.008866204100368,0.0040515462005977,0.0064588751504829,0.021106435,0.01087350172035862,0.01231789909028974
2024-06-12,BAC,0.0553160120073905,0.0102993911836974,-0.000539836849501,0.0048797771670982,0.018531064,0.0070885234902994,0.010340291900258921
2024-06-12,BLK,0.075132175286259,0.0077950772624758,0.0051273623892071,0.0064612198258415,0.019369628,0.010824268633524259,0.0116245830955049
2024-06-12,C,0.0751541030541922,0.0079749319066674,0.0018754981132846,0.004925215009976,0.020593377,0.00936264966797076,0.0111924798059856
2024-06-12,GOOGL,0.040947246996319,0.0280046645223664,0.0441890325939825,0.0360968485581744,0.019945644,0.0344916771563895,0.02963636673490464
2024-06-12,GS,0.0694894719310996,0.0081133539801761,0.0052357908629859,0.006674572421581,0.01986791,0.01108863851779154,0.0119519074529486
2024-06-12,JPM,0.075944289464487,0.0090940415296166,0.0046806199094287,0.0068873307195226,0.018725216,0.01029845834565722,0.01162248483171356
2024-06-12,MS,0.0882382568811908,0.0093023120167191,-0.0049322839560273,0.0021850140303459,0.019047681,0.004659702026383621,0.00893008081820754
2024-06-12,MSFT,0.0283179616883859,0.0107117930569605,0.0132857823323327,0.0119987876946466,0.019280214,0.01568355499939962,0.014911358216787959
2024-06-12,NVDA,0.0322685116821197,0.0075859480754276,-0.0415212349375139,-0.0169676434310431,0.021435749,-0.016338441362508338,-0.0016062864586258614
2024-06-12,XOM,0.0210944450101722,0.0071833842629663,-0.0263317184839974,-0.0095741671105155,0.01881085,-0.00827469109039844,0.0017798397336907011
2024-06-13,AAPL,0.0941001503249974,0.0178810738459496,-0.0017064833581423,0.0080872952439036,0.017585754,0.00601041158511462,0.01188667874634216
2024-06-13,AMZN,0.0483598939941913,0.008866204100368,-0.0005547333890048,0.0041557353556816,0.020750018,0.007967167166597119,0.010793448413408959
2024-06-13,BAC,0.0669892369686506,0.010109675904594,-0.0024588648552574,0.0038254055246682,0.018619988,0.005972676286845561,0.00974323851480092
2024-06-13,BLK,0.0691818446286487,0.0077950772624758,0.0037820010318281,0.005788539147152,0.01952851,0.01008060461909686,0.0112845274882912
2024-06-13,C,0.0815207393483807,0.0080683781757742,0.0014176499106105,0.0047430140431923,0.020712856,0.0091357323463663,0.01113095082591538
2024-06-13,GOOGL,0.0649120471195985,0.0252115651529856,0.0367749016214124,0.030993233387199,0.019917477,0.03003193177284744,0.0265629308323194
2024-06-13,GS,0.1027893737619087,0.0081133539801761,0.0034698082485407,0.0057915811143584,0.01996803,0.010069096949124421,0.01146216066861504
2024-06-13,JPM,0.0906428805322243,0.0090940415296166,0.002803272681916,0.0059486571057663,0.018890746,0.0092382620091496,0.011125492663459781
2024-06-13,MS,0.1055560871719856,0.009568576443926,0.0013775368095314,0.0054730566267287,0.019329116,0.00855816848571884,0.01101548037603722
2024-06-13,MSFT,0.0280356810489654,0.0107117930569605,0.0194548916322643,0.0150833423446124,0.01925871,0.01937641897935858,0.016753489406767443
2024-06-13,NVDA,-0.0090270620371551,0.012183881746411,-0.0303993244606139,-0.0091077213571014,0.021249127,-0.009739943876368338,0.0030350179857391597
2024-06-13,XOM,0.0469827926665626,0.0069966669638779,-0.0286826944103273,-0.0108430137232246,0.018793607,-0.009692173846196382,0.0010116345660652407
2024-06-14,AAPL,0.1050872465894099,0.0179361797670235,0.0095841313971231,0.0137601555820733,0.017344126,0.01268812923827386,0.015193743749243982
