date,ticker,target_20d,pred_RandomForest,pred_GradientBoosting,pred_Ensemble,lstm_pred,pred_final,pred_final_ens,vol_regime_z,regime_high_vol,regime_low_vol,vol_of_vol,beta_regime,mom_vol_ratio,pred_final_gb_lstm,pred_final_ens_lstm,dynamic_lstm_w,pred_dynamic_gb_lstm,pred_dynamic_ens_lstm,pred_final_gb_lstm_smooth,pred_final_ens_lstm_smooth,sector,pred_RandomForest_sn,pred_RandomForest_sn_sm,pred_GradientBoosting_sn,pred_GradientBoosting_sn_sm,pred_Ensemble_sn,pred_Ensemble_sn_sm,lstm_pred_sn,lstm_pred_sn_sm,pred_final_gb_lstm_sn,pred_final_gb_lstm_sn_sm,pred_final_ens_lstm_sn,pred_final_ens_lstm_sn_sm,pred_dynamic_gb_lstm_sn,pred_dynamic_gb_lstm_sn_sm,pred_dynamic_ens_lstm_sn,pred_dynamic_ens_lstm_sn_sm
2024-06-10,AAPL,0.2063999399818026,0.0085729255300013,0.0106325696505987,0.0096027475903,0.016952123,0.0131603909903592,0.01254249775418,-1.3862010605453423,0.0,1.0,0.0036322412482079,-1.1741291216011724,4.469794402863013,0.0131603909903592,0.01254249775418,0.25,0.012212457987949,0.011440091442725,0.0142923204321724,0.0131222308786593,Technology,-0.3945561731225702,-0.13879088577358728,0.5047708701319682,0.5535300761012294,0.47548239689497096,0.5313835293227898,-0.9414242422904865,-0.9405911700855925,0.48045908411018434,0.5321400281040032,0.4228648682242886,0.4853826658756029,0.49289986649996836,0.5430883337103287,0.45036434920585083,0.5094417427022143
2024-06-11,AAPL,0.0985759514853354,0.0172569105488521,0.0070582231305621,0.0121575668397071,0.01760507,0.0112769618783372,0.0143365681038242,-1.3042686611498129,0.0,1.0,0.0036582501737444,-1.2230534068857664,3.096779291185497,0.0112769618783372,0.0143365681038242,0.25,0.0096949348479215,0.0135194426297803,0.0121815694444878,0.0139722669362747,Technology,1.073379452812188,0.7097283512364554,0.4476685756570252,0.47942702579028645,0.5775306308281579,0.5636865003765474,-0.9146416020607054,-0.9224264724681716,0.4220503717492652,0.4550772686556866,0.5439216563155682,0.5263599591835786,0.43515360857216984,0.4675340261136175,0.561452715150318,0.5458494234158869
2024-06-12,AAPL,0.0819918297310531,0.0177370946912179,0.0109402572874514,0.0143386759893346,0.017784473,0.0136779435724708,0.0157169947936007,-1.08948249942546,0.0,1.0,0.0037631156766064,-1.0656788756476263,6.2035047387886735,0.0136779435724708,0.0157169947936007,0.25,0.0126513112155885,0.0152001252420009,0.0132290313340759,0.0151935764364029,Technology,1.1012846092816564,0.9838177318680961,0.5390907188546658,0.5211916109353519,0.6431386966206272,0.6193030377474033,-0.934687767341552,-0.9310093788795379,0.5205398595013774,0.5009010822476702,0.618058629017201,0.5905490280671142,0.5300034525330822,0.5112626246072428,0.6310765144081906,0.6055083871104995
2024-06-13,AAPL,0.0941001503249974,0.0178810738459496,-0.0017064833581423,0.0080872952439036,0.017585754,0.0060104115851146,0.0118866787463421,-1.3523269260524338,0.0,1.0,0.0038671494566882,-1.3181012147880775,7.593847013607426,0.0060104115851146,0.0118866787463421,0.25,0.0031165759813932,0.0104619099329276,0.008175997509803,0.0128787480533604,Technology,1.1326711801773508,1.0880151456845744,0.10033224642899995,0.22659005578090557,0.2730930690796127,0.37695605967994994,-0.9698954992956561,-0.9582296631708207,0.05453258908490083,0.18844313703373164,0.19098156154047907,0.31085180149846964,0.07778724367517936,0.2078298579547984,0.23365462706415183,0.3452107550780561
2024-06-14,AAPL,0.1050872465894099,0.0179361797670235,0.0095841313971231,0.0137601555820733,0.017344126,0.0126881292382738,0.0151937437492439,-1.340596727362739,0.0,1.0,0.0039838171707421,-1.2877165159867967,7.174542803393522,0.0126881292382738,0.0151937437492439,0.25,0.0115241300478423,0.0146561481865549,0.0113344897197326,0.0144992450404789,Technology,1.1485730277098587,1.1304056631022734,0.44177591049784787,0.3772201540827652,0.5761331279565715,0.5163800074735849,-1.0153758838079618,-0.9982320176168196,0.4081462725087749,0.34223533186626187,0.5254046953958127,0.4610388272266097,0.4253274884178699,0.3600781992789484,0.5519151614808511,0.4899038395600126
2024-06-17,AAPL,0.056353023615921,0.0172539663560811,0.0020345561823892,0.0096442612692351,0.017135618,0.0080749809094335,0.012640803961541,-1.1677291294136294,0.0,1.0,0.0041135464209204,-1.1723301769365435,6.941457863013034,0.0080749809094335,0.012640803961541,0.25,0.0058098216367918,0.0115171004519263,0.0090528335525232,0.0131983362852224,Technology,1.0973563875274475,1.1072711701998952,0.30206300240408707,0.3246101479076905,0.4742395088251963,0.48688165841971287,-1.0331753887182236,-1.0226923773878023,0.23969669207468822,0.2704582840121603,0.36673165713288225,0.39502380816100047,0.27171431138548846,0.2982234777535264,0.42399260631298463,0.443765976287093
2024-06-18,AAPL,0.0461523590627761,0.0199489390843995,0.0188506186189061,0.0193997788516528,0.016915968,0.0180767583713436,0.0184062545109916,-1.1377937205234452,0.0,1.0,0.0042553065990485,-1.1458725639398812,8.160412374708955,0.0180767583713436,0.0184062545109916,0.25,0.0183669559641795,0.0187788261387396,0.0153695809256975,0.0168438790432609,Technology,1.1356425928317608,1.1271311660422012,0.6062429646329525,0.5217531196153739,0.7556480217773024,0.6750181127700255,-1.0357448190178056,-1.0318290865288047,0.5730067760503501,0.48224222843889314,0.7129670626048853,0.6175840862717198,0.5901350235624534,0.5025615598197753,0.7356523793541248,0.6480864584340152
2024-06-20,AAPL,0.0697729689714135,0.0187720301841483,0.0210014547750121,0.0198867424795802,0.016814392,0.0193266296650072,0.0186578022877481,-0.8954187515292102,0.0,1.0,0.0044392286638177,-0.9211046367023522,6.940114136245185,0.0193266296650072,0.0186578022877481,0.25,0.019954689081259,0.0191186548596851,0.0181395150432143,0.0181136253144019,Technology,0.6947102966224368,0.8244365574483661,0.6985186253311035,0.6454889736163847,0.8425309595841881,0.7922771055399394,-1.0084130186187608,-1.015437838991774,0.6746376018608305,0.6169189898342493,0.8148150539227463,0.7556457636274383,0.6869741194485743,0.6316503515599347,0.8296887509652202,0.7752080632058587
2024-06-21,AAPL,0.0793773095701038,0.0178829551541133,0.0199055637339994,0.0188942594440564,0.016859172,0.0186870070403996,0.0180802244664338,-0.8337996667157541,0.0,1.0,0.0046070959302633,-0.8600725316171158,5.12486185462366,0.0186870070403996,0.0180802244664338,0.25,0.0191439658004995,0.0183854875830423,0.018522759441244,0.0180902447208242,Technology,0.020279598708944427,0.261526686330771,0.8971110366888445,0.8216244177671066,1.1514776253737995,1.0437174694236413,-0.9598581865603224,-0.9765320822897579,0.8893895244957549,0.8076483640973032,1.149918732230941,1.0316368416498902,0.8934722424544559,0.8149256751860995,1.1546953707435819,1.0408491784822649
2024-06-24,AAPL,0.0810511987810274,0.0182391500333372,0.0203296224333748,0.019284386233356,0.01692819,0.0189690494600248,0.0183419077400135,-0.5657797259990311,0.0,1.0,0.0046972759635646,-0.562771665935594,4.986994178964278,0.0189690494600248,0.0183419077400135,0.25,0.0194792643250311,0.0186953371750169,0.0188351624543906,0.0182664088342568,Technology,0.007338955931693057,0.08359527505141644,0.8786724996976607,0.8615580751184944,1.1290503929082887,1.1034505158628944,-0.8970273398340991,-0.9208787625707967,0.8757259451009192,0.8553026707998344,0.987617431844786,1.0008232547863174,0.8773085824805565,0.8585937102922194,1.079861944853578,1.0681581149421842
2024-06-25,AAPL,0.0452957677182703,0.0236925214368143,0.0272082798917404,0.0254504006642774,0.017013371,0.0231303163350442,0.0220755887985664,-0.4983512872012297,0.0,0.0,0.0047733988845552,-0.4841177716163069,6.563568752897576,0.0231303163350442,0.0220755887985664,0.4,0.0231303163350442,0.0220755887985664,0.0218417701708481,0.0209328348092735,Technology,0.19869213868720825,0.1641630795964707,0.7306812992637832,0.7699443320201965,0.8813158094664952,0.947956221385415,-0.8244643673066954,-0.8533886858859259,0.7263680818960304,0.7650484585671715,0.8870624725935284,0.9211907072513651,0.7263680818960304,0.7660357704148871,0.8870624725935284,0.941391165298125
2024-06-26,AAPL,0.019882908856545,0.0224120188867948,0.0254300273960429,0.0239210231414188,0.017264104,0.0221636580376257,0.0212582554848512,-0.4934588261156817,0.0,0.0,0.004863844442684,-0.481291657296778,5.778437245272744,0.0221636580376257,0.0212582554848512,0.4,0.0221636580376257,0.0212582554848512,0.0220670916775924,0.0211606292821779,Technology,0.07205515539544538,0.09968753265575298,0.9129705507941291,0.8700626851619494,1.1246927023516808,1.0716717580618011,-0.7519703884258495,-0.7823958776638724,0.9243060361727582,0.8765287628910822,1.1481938956153126,1.0800929391061285,0.9243060361727582,0.8768249564453968,1.1481938956153126,1.0861530765201564
2024-06-27,AAPL,0.01802892097107,0.0251795651449257,0.0337343172526364,0.029456941198781,0.017350795,0.0271809083515818,0.0246144827192686,-0.6375703845765731,0.0,1.0,0.0049513544467541,-0.6202150930639865,7.064451634265802,0.0271809083515818,0.0246144827192686,0.25,0.0296384366894773,0.0264304046490857,0.025646763349385,0.0235783266881414,Technology,0.16288598428859405,0.14392644879874172,1.011606340793313,0.9691432441039038,1.151344792314367,1.127442882038597,-0.7206324712675612,-0.7391614931864546,1.027983585198777,0.9825471385064686,1.1531636181901248,1.1312424144649258,1.0196255449898022,0.9767853684264804,1.1545570313433335,1.1340358448963803
2024-06-28,AAPL,0.036178919710762,0.0278428103288216,0.0401956004455465,0.0340192053871841,0.017341062,0.0310537850673279,0.0273479480323104,-0.8421467295578192,0.0,1.0,0.0050545079180769,-0.8336402274436897,7.138435603182479,0.0310537850673279,0.0273479480323104,0.25,0.0344819658341598,0.029849669540388,0.029431678551945,0.0262170616290597,Technology,0.3526081576604313,0.29000364500192444,0.9976039111772608,0.9890657110552536,1.1528239350857694,1.145209619171618,-0.6758270931912183,-0.6948274131897891,1.0163342351498563,1.0061981061568401,1.1517360416309252,1.1455879534811255,1.0067725769354678,0.9977764143827716,1.1546883204012226,1.1484925777497699
2024-07-01,AAPL,0.0094577781110225,0.0211831703822036,0.0279312441990415,0.0245572072906225,0.017337177,0.0236936173194249,0.0216691951743734,-0.8603075965767849,0.0,1.0,0.0051709752136922,-0.8888867638379092,5.679988569675764,0.0236936173194249,0.0216691951743734,0.25,0.0252827273992811,0.0227521997179668,0.0254150356891809,0.0230335551107793,Technology,-0.03586848781461607,0.0618931520303461,0.9435772348454672,0.9572237777084032,1.146874614351498,1.1463751157975341,-0.609262657577164,-0.6349320842609516,0.9699422210374149,0.9808189865732425,1.1492553351625294,1.1481551206581082,0.9563577137000955,0.9687833239048984,1.1545324928005025,1.1527205182852827
2024-07-02,AAPL,0.0082171328467157,0.0421158798476253,0.0564181987480434,0.0492670392978344,0.017383073,0.040804148448826,0.0365134527787006,-0.7678410054868857,0.0,1.0,0.004945859315166,-0.8127368793598377,7.136682183697087,0.040804148448826,0.0365134527787006,0.25,0.0466594173110325,0.0412960477233758,0.0361874146209325,0.0324694834783242,Technology,0.7473230675741864,0.5416940929110343,1.14337694295236,1.0875309933791728,1.1108911543108713,1.1215363427568703,-0.5476190502619281,-0.5738129604616352,1.1527666676000476,1.1011823632920061,1.0620414768695992,1.087875570006152,1.148913089587365,1.0948741598826248,1.0889021921915234,1.1080476900196512
2024-07-03,AAPL,-0.0143984605218675,0.0461446146309486,0.0593715584319805,0.0527580865314645,0.01748285,0.0426160750591882,0.0386479919188787,-0.7312396835591876,0.0,1.0,0.0045746894096319,-0.7664940670037191,7.599023559761046,0.0426160750591882,0.0386479919188787,0.25,0.0488993813239853,0.0439392773985983,0.0406874769277115,0.0367944393867123,Technology,0.8808906017680587,0.7791316491109513,0.9733803197124787,1.007625521812487,1.127406769158514,1.125645641238021,-0.4948673422955385,-0.5185510277453675,0.9913613652535034,1.0243076646650542,1.1427805187051219,1.126309034095431,0.9822728998949678,1.016053277891265,1.1356665021474301,1.1273808585090965
2024-07-05,AAPL,-0.0286295591601624,0.0454355680885507,0.0620273180198239,0.0537314430541873,0.017599558,0.0442562140118943,0.0392786890325123,-1.1323500319025444,0.0,1.0,0.0040812164660626,-1.2013665289913134,7.806843684368784,0.0442562140118943,0.0392786890325123,0.25,0.0509203780148679,0.0446984717906404,0.0431855928866395,0.0385334141387723,Technology,0.8002599878798212,0.7939214862491601,1.142286452888714,1.101888173565846,1.1318348575585722,1.1299780926624068,-0.4452517716644119,-0.4672415484886986,1.1510984262694886,1.1130611977881584,1.1012160582892514,1.1087439510311052,1.1472673705280394,1.107903142737007,1.118219364738,1.120967812869329
2024-07-08,AAPL,-0.081423939627546,0.0453695161830932,0.0564566995131912,0.0509131078481422,0.017755887,0.0409763745079147,0.0376502195088853,-1.1477469231736677,0.0,1.0,0.0034307936300507,-1.2059398272273865,8.73835386037389,0.0409763745079147,0.0376502195088853,0.25,0.0467814963848933,0.0426238026361066,0.0416391400215321,0.0379151778978514,Technology,0.875215704588423,0.8508274390866442,0.9945128204644527,1.0267254263948706,1.1289264849729204,1.1292419672797664,-0.423792536817544,-0.43682724031889036,1.0139424600052398,1.0436780813401154,1.1444343187734678,1.133727208450759,1.0041682876183473,1.0352887441539451,1.1373646636726826,1.1324456084316765
2024-07-09,AAPL,-0.0937991642188014,0.0450627116160689,0.0454082151130493,0.0452354633645591,0.01789452,0.0344027370678295,0.0342990860187354,-1.1507811252817113,0.0,1.0,0.0024869881934923,-1.1308736491631557,10.03116700498512,0.0344027370678295,0.0342990860187354,0.25,0.0385297913347869,0.0384002275234193,0.0365736579539403,0.0353839135824702,Technology,0.8943522388524583,0.881294798922714,0.9101413408171403,0.9451165664904594,1.1004627362453203,1.109096505555654,-0.43295768337538826,-0.43411855045843895,0.9311401687724259,0.9649015425427327,1.1250671509167467,1.1276651681769505,0.9204804011021281,0.9549229040176732,1.1132908744847065,1.1190372946687976
2024-07-10,AAPL,-0.0994074866585413,0.0443747763161432,0.0445760161925795,0.0444753962543613,0.018057737,0.0339687045155477,0.0339083325526167,-1.0415840455566736,0.0,1.0,0.0009775112201809,-1.1237043853697657,9.397891747340518,0.0339687045155477,0.0339083325526167,0.25,0.0379464463944346,0.0378709814407709,0.0347501905470654,0.0343510068615728,Technology,0.9143067634831575,0.9044031741150245,0.9158778793091551,0.9246494854635463,1.095506186642341,1.099583282316335,-0.44045509889367357,-0.4385541343631032,0.9367746441559431,0.94521271367198,1.1210857762446973,1.1230595938243733,0.9261682355078449,0.9347946360607935,1.1087688146363712,1.1118493586460991
2024-07-11,AAPL,-0.0626619683555117,0.0433860286580854,0.0509644938411209,0.0471752612496031,0.017854149,0.0377203559046725,0.0354468163497618,-0.0080871381580967,0.0,0.0,0.0013548687917829,-0.0085985429535967,11.98810492697212,0.0377203559046725,0.0354468163497618,0.4,0.0377203559046725,0.0354468163497618,0.0368293062973904,0.0351180735033051,Technology,0.8362325006563021,0.8566837026939188,1.090666799880038,1.0408616055550906,1.153929468251782,1.137625612471148,-0.48139170059466313,-0.4685404307251952,1.1120814076666221,1.0620207994682294,1.1411566262989699,1.135727516556591,1.1120814076666221,1.0588953761848736,1.1411566262989699,1.1323644460031086
2024-07-12,AAPL,-0.062028258458302,0.0435666393440761,0.0526532242313554,0.0481099317877157,0.017780237,0.0387040293388132,0.0359780538726294,-0.1565571906467595,0.0,0.0,0.001790872668901,-0.1653694392011068,5.812899161914514,0.0387040293388132,0.0359780538726294,0.4,0.0387040293388132,0.0359780538726294,0.0381416124263864,0.0357200597618321,Technology,0.8153838859243132,0.8277738309551949,1.0622721361102219,1.0558489769436825,1.1546937718385966,1.149573324028362,-0.5324995321146924,-0.5133118016978432,1.0858740445366826,1.0787180710161466,1.1462846446337602,1.1431175062106094,1.0858740445366826,1.0777804440311398,1.1462846446337602,1.1421085850445647
2024-07-15,AAPL,-0.0708968871133441,0.0433007291867818,0.0564397718597456,0.0498702505232637,0.017897038,0.0410226783158473,0.0370809655139582,-0.1665533355923809,0.0,0.0,0.0020857350785053,-0.1769877004131149,4.843644800048238,0.0410226783158473,0.0370809655139582,0.4,0.0410226783158473,0.0370809655139582,0.040158358549009,0.0366726937883203,Technology,0.876492080214665,0.8618766054368239,1.0513824114666313,1.0527223811097466,1.1494082454709917,1.1494577690382028,-0.579197666179218,-0.5594319068348055,1.0727957204395648,1.0745724256125393,1.1546380365926319,1.1511818774780251,1.0727957204395648,1.0742911375170374,1.1546380365926319,1.1508792011282116
2024-07-16,AAPL,-0.0566131079986527,0.0435666393440761,0.0566707207884397,0.0501186800662579,0.018190544,0.0412786500730638,0.0373474256397547,-0.1765174507299504,0.0,0.0,0.0023579349692833,-0.1868690130118492,5.578170457385364,0.0412786500730638,0.0373474256397547,0.4,0.0412786500730638,0.0373474256397547,0.0409425626158473,0.0371450060843244,Technology,0.8208969728983343,0.8331908626598812,1.0552105996012604,1.0544641340538061,1.1545045759629853,1.1529905338855506,-0.6095152869307648,-0.594490272901977,1.0786868710921094,1.0774525374482384,1.1484990545956568,1.1493039014603672,1.0786868710921094,1.0773681510195878,1.1484990545956568,1.1492130985554232
2024-07-17,AAPL,-0.0301615169769291,0.0459313502896193,0.0632616008987426,0.054596475594181,0.018430946,0.0453293389392455,0.0401302637565086,0.8629579138359059,1.0,0.0,0.002496704262827,0.9249882503581908,6.113858923568608,0.0453293389392455,0.0401302637565086,0.55,0.0386047407044341,0.0347054343173814,0.0440133060422261,0.0392346864548533,Technology,0.5926567788127431,0.6648170039668846,0.9540474750713307,0.9841724727660733,0.8377966622077826,0.932354823711113,-0.630215139594482,-0.6194976795867305,0.9112898385002058,0.9611386481846156,0.7730847748813021,0.8859505128550216,0.8732642683983318,0.9344954331847086,0.7176576376350873,0.8471242759111881
2024-07-18,AAPL,0.0035691491852976,0.0430657454512075,0.071841108102328,0.0574534267767677,0.018867845,0.0506518028613968,0.0420191940660606,0.8749186777777475,1.0,0.0,0.0025773516627761,0.9718606503052218,3.2169874879756724,0.0506518028613968,0.0420191940660606,0.55,0.0427058133960475,0.0362313567995454,0.0486602538156455,0.0411838417826984,Technology,0.4425679816296098,0.5092426883307922,1.0072036464241674,1.0002942943267392,0.791914380915961,0.8340465137545066,-0.6429082837836879,-0.6358851025246007,0.9469441786149821,0.9512025194858722,0.6979853790377951,0.7543749191829631,0.8898649387344825,0.9032540870695503,0.6189711142104616,0.6874170627206795
2024-07-19,AAPL,0.0089237001354918,0.0433094430103227,0.0693900424890558,0.0563497427496892,0.019305632,0.0493562782934334,0.0415320984498135,0.8951928300802401,1.0,0.0,0.0026785569186807,1.009148597419437,2.6332550426518964,0.0493562782934334,0.0415320984498135,0.55,0.0418436167200751,0.0359754818373601,0.0491474709500971,0.041427621449679,Technology,0.4550426211420576,0.471302641298678,0.9055466546863565,0.9339709465784714,0.712624724232013,0.749051261088761,-0.6649401278692088,-0.6562236202658264,0.8270179092296867,0.8642732923065424,0.6144498975368003,0.6564274040306491,0.7569531849310319,0.8008434555725874,0.5339823517200465,0.5800127650202365
