date,signal,gross,net,turnover,gross_cum,net_cum
2026-03-23,pred_dynamic_ens_lstm,-0.04239304825501679,-0.04439304825501679,1.0,1.2918975737595806,1.2357918249554605
2024-05-22,pred_RandomForest_sn_sm,0.2106295749841347,0.2086295749841347,1.0,1.2106295749841347,1.2086295749841347
2024-06-21,pred_RandomForest_sn_sm,0.013538359119392752,0.011538359119392752,1.0,1.2270195129308277,1.2225751770626205
2024-07-22,pred_RandomForest_sn_sm,-0.0009632577281211939,-0.002963257728121194,1.0,1.2258375769024414,1.2189523717209805
2024-08-19,pred_RandomForest_sn_sm,-0.0022296696732077986,-0.006229669673207799,2.0,1.2231043640329435,1.2113587010977855
2024-09-17,pred_RandomForest_sn_sm,0.004855307185010607,0.002855307185010607,1.0,1.2290429114396506,1.214817502300655
2024-10-15,pred_RandomForest_sn_sm,0.07190221653352685,0.06990221653352685,1.0,1.3174138209869806,1.2997359383951936
2024-11-12,pred_RandomForest_sn_sm,-0.10312891890136429,-0.10512891890136429,1.0,1.1815503578828777,1.1630961043344568
2024-12-11,pred_RandomForest_sn_sm,0.027567817756049502,0.0265678177560495,0.5,1.2141231228185878,1.1939970296671858
2025-02-10,pred_RandomForest_sn_sm,-0.021004683096018717,-0.024004683096018716,1.5,1.188620851384235,1.1653355093524373
2025-03-11,pred_RandomForest_sn_sm,-0.060049121391105145,-0.06204912139110515,1.0,1.1172452135914641,1.0930274648712626
2025-04-08,pred_RandomForest_sn_sm,-0.08268721547184213,-0.08568721547184213,1.5,1.0248633178803426,0.9993689849721974
2025-05-07,pred_RandomForest_sn_sm,0.04037681435233055,0.03837681435233055,1.0,1.0662440338029109,1.0377215829779525
2025-06-05,pred_RandomForest_sn_sm,0.027835237660352563,0.026835237660352562,0.5,1.095923189887748,1.065569088282443
2025-07-07,pred_RandomForest_sn_sm,0.14348755004315245,0.14148755004315244,1.0,1.2531745234402174,1.2163338479852415
2025-08-04,pred_RandomForest_sn_sm,0.039145475952229655,0.03614547595222965,1.5,1.3022306366114933,1.260298813837475
2025-09-29,pred_RandomForest_sn_sm,-0.01844642322111335,-0.01944642322111335,0.5,1.2782091391570578,1.2357905097185244
2025-10-27,pred_RandomForest_sn_sm,0.13160372264634418,0.12860372264634418,1.5,1.4464262201907057,1.3947177696793498
2025-11-24,pred_RandomForest_sn_sm,0.0027257524685850854,0.0007257524685850853,1.0,1.4503688200310167,1.395729989543674
2025-12-23,pred_RandomForest_sn_sm,-0.015008402600023854,-0.017008402600023856,1.0,1.4286011008614696,1.3719908519605881
2026-01-23,pred_RandomForest_sn_sm,0.002247279011724451,0.0002472790117244508,1.0,1.431811566131562,1.372330116502556
2026-02-23,pred_RandomForest_sn_sm,0.03980933162511956,0.037809331625119555,1.0,1.4888110275923752,1.4242170009765402
2026-03-23,pred_RandomForest_sn_sm,-0.06954109867773084,-0.07154109867773084,1.0,1.3852774730100799,1.3223269519711758
