date,ticker,target_20d,pred_RandomForest,pred_GradientBoosting,pred_Ensemble,lstm_pred,pred_final,pred_final_ens,vol_regime_z,regime_high_vol,regime_low_vol,vol_of_vol,beta_regime,mom_vol_ratio,pred_final_gb_lstm,pred_final_ens_lstm,dynamic_lstm_w,pred_dynamic_gb_lstm,pred_dynamic_ens_lstm,pred_final_gb_lstm_smooth,pred_final_ens_lstm_smooth,sector
2024-06-12,AAPL,0.0819918297310531,0.0177370946912179,0.0109402572874514,0.0143386759893346,0.017784473,0.0136779435724708,0.0157169947936007,-1.08948249942546,0.0,1.0,0.0037631156766064,-1.0656788756476263,6.2035047387886735,0.0136779435724708,0.0157169947936007,0.25,0.0126513112155885,0.0152001252420009,0.0132290313340759,0.0151935764364029,Technology
2024-06-13,AAPL,0.0941001503249974,0.0178810738459496,-0.0017064833581423,0.0080872952439036,0.017585754,0.0060104115851146,0.0118866787463421,-1.3523269260524338,0.0,1.0,0.0038671494566882,-1.3181012147880775,7.593847013607426,0.0060104115851146,0.0118866787463421,0.25,0.0031165759813932,0.0104619099329276,0.008175997509803,0.0128787480533604,Technology
2024-06-14,AAPL,0.1050872465894099,0.0179361797670235,0.0095841313971231,0.0137601555820733,0.017344126,0.0126881292382738,0.0151937437492439,-1.340596727362739,0.0,1.0,0.0039838171707421,-1.2877165159867967,7.174542803393522,0.0126881292382738,0.0151937437492439,0.25,0.0115241300478423,0.0146561481865549,0.0113344897197326,0.0144992450404789,Technology
2024-06-17,AAPL,0.056353023615921,0.0172539663560811,0.0020345561823892,0.0096442612692351,0.017135618,0.0080749809094335,0.012640803961541,-1.1677291294136294,0.0,1.0,0.0041135464209204,-1.1723301769365435,6.941457863013034,0.0080749809094335,0.012640803961541,0.25,0.0058098216367918,0.0115171004519263,0.0090528335525232,0.0131983362852224,Technology
2024-06-18,AAPL,0.0461523590627761,0.0199489390843995,0.0188506186189061,0.0193997788516528,0.016915968,0.0180767583713436,0.0184062545109916,-1.1377937205234452,0.0,1.0,0.0042553065990485,-1.1458725639398812,8.160412374708955,0.0180767583713436,0.0184062545109916,0.25,0.0183669559641795,0.0187788261387396,0.0153695809256975,0.0168438790432609,Technology
2024-06-20,AAPL,0.0697729689714135,0.0187720301841483,0.0210014547750121,0.0198867424795802,0.016814392,0.0193266296650072,0.0186578022877481,-0.8954187515292102,0.0,1.0,0.0044392286638177,-0.9211046367023522,6.940114136245185,0.0193266296650072,0.0186578022877481,0.25,0.019954689081259,0.0191186548596851,0.0181395150432143,0.0181136253144019,Technology
2024-06-21,AAPL,0.0793773095701038,0.0178829551541133,0.0199055637339994,0.0188942594440564,0.016859172,0.0186870070403996,0.0180802244664338,-0.8337996667157541,0.0,1.0,0.0046070959302633,-0.8600725316171158,5.12486185462366,0.0186870070403996,0.0180802244664338,0.25,0.0191439658004995,0.0183854875830423,0.018522759441244,0.0180902447208242,Technology
2024-06-24,AAPL,0.0810511987810274,0.0182391500333372,0.0203296224333748,0.019284386233356,0.01692819,0.0189690494600248,0.0183419077400135,-0.5657797259990311,0.0,1.0,0.0046972759635646,-0.562771665935594,4.986994178964278,0.0189690494600248,0.0183419077400135,0.25,0.0194792643250311,0.0186953371750169,0.0188351624543906,0.0182664088342568,Technology
2024-06-25,AAPL,0.0452957677182703,0.0236925214368143,0.0272082798917404,0.0254504006642774,0.017013371,0.0231303163350442,0.0220755887985664,-0.4983512872012297,0.0,0.0,0.0047733988845552,-0.4841177716163069,6.563568752897576,0.0231303163350442,0.0220755887985664,0.4,0.0231303163350442,0.0220755887985664,0.0218417701708481,0.0209328348092735,Technology
2024-06-26,AAPL,0.019882908856545,0.0224120188867948,0.0254300273960429,0.0239210231414188,0.017264104,0.0221636580376257,0.0212582554848512,-0.4934588261156817,0.0,0.0,0.004863844442684,-0.481291657296778,5.778437245272744,0.0221636580376257,0.0212582554848512,0.4,0.0221636580376257,0.0212582554848512,0.0220670916775924,0.0211606292821779,Technology
2024-06-27,AAPL,0.01802892097107,0.0251795651449257,0.0337343172526364,0.029456941198781,0.017350795,0.0271809083515818,0.0246144827192686,-0.6375703845765731,0.0,1.0,0.0049513544467541,-0.6202150930639865,7.064451634265802,0.0271809083515818,0.0246144827192686,0.25,0.0296384366894773,0.0264304046490857,0.025646763349385,0.0235783266881414,Technology
2024-06-28,AAPL,0.036178919710762,0.0278428103288216,0.0401956004455465,0.0340192053871841,0.017341062,0.0310537850673279,0.0273479480323104,-0.8421467295578192,0.0,1.0,0.0050545079180769,-0.8336402274436897,7.138435603182479,0.0310537850673279,0.0273479480323104,0.25,0.0344819658341598,0.029849669540388,0.029431678551945,0.0262170616290597,Technology
2024-07-01,AAPL,0.0094577781110225,0.0211831703822036,0.0279312441990415,0.0245572072906225,0.017337177,0.0236936173194249,0.0216691951743734,-0.8603075965767849,0.0,1.0,0.0051709752136922,-0.8888867638379092,5.679988569675764,0.0236936173194249,0.0216691951743734,0.25,0.0252827273992811,0.0227521997179668,0.0254150356891809,0.0230335551107793,Technology
2024-07-02,AAPL,0.0082171328467157,0.0421158798476253,0.0564181987480434,0.0492670392978344,0.017383073,0.040804148448826,0.0365134527787006,-0.7678410054868857,0.0,1.0,0.004945859315166,-0.8127368793598377,7.136682183697087,0.040804148448826,0.0365134527787006,0.25,0.0466594173110325,0.0412960477233758,0.0361874146209325,0.0324694834783242,Technology
2024-07-03,AAPL,-0.0143984605218675,0.0461446146309486,0.0593715584319805,0.0527580865314645,0.01748285,0.0426160750591882,0.0386479919188787,-0.7312396835591876,0.0,1.0,0.0045746894096319,-0.7664940670037191,7.599023559761046,0.0426160750591882,0.0386479919188787,0.25,0.0488993813239853,0.0439392773985983,0.0406874769277115,0.0367944393867123,Technology
2024-07-05,AAPL,-0.0286295591601624,0.0454355680885507,0.0620273180198239,0.0537314430541873,0.017599558,0.0442562140118943,0.0392786890325123,-1.1323500319025444,0.0,1.0,0.0040812164660626,-1.2013665289913134,7.806843684368784,0.0442562140118943,0.0392786890325123,0.25,0.0509203780148679,0.0446984717906404,0.0431855928866395,0.0385334141387723,Technology
2024-07-08,AAPL,-0.081423939627546,0.0453695161830932,0.0564566995131912,0.0509131078481422,0.017755887,0.0409763745079147,0.0376502195088853,-1.1477469231736677,0.0,1.0,0.0034307936300507,-1.2059398272273865,8.73835386037389,0.0409763745079147,0.0376502195088853,0.25,0.0467814963848933,0.0426238026361066,0.0416391400215321,0.0379151778978514,Technology
2024-07-09,AAPL,-0.0937991642188014,0.0450627116160689,0.0454082151130493,0.0452354633645591,0.01789452,0.0344027370678295,0.0342990860187354,-1.1507811252817113,0.0,1.0,0.0024869881934923,-1.1308736491631557,10.03116700498512,0.0344027370678295,0.0342990860187354,0.25,0.0385297913347869,0.0384002275234193,0.0365736579539403,0.0353839135824702,Technology
2024-07-10,AAPL,-0.0994074866585413,0.0443747763161432,0.0445760161925795,0.0444753962543613,0.018057737,0.0339687045155477,0.0339083325526167,-1.0415840455566736,0.0,1.0,0.0009775112201809,-1.1237043853697657,9.397891747340518,0.0339687045155477,0.0339083325526167,0.25,0.0379464463944346,0.0378709814407709,0.0347501905470654,0.0343510068615728,Technology
2024-07-11,AAPL,-0.0626619683555117,0.0433860286580854,0.0509644938411209,0.0471752612496031,0.017854149,0.0377203559046725,0.0354468163497618,-0.0080871381580967,0.0,0.0,0.0013548687917829,-0.0085985429535967,11.98810492697212,0.0377203559046725,0.0354468163497618,0.4,0.0377203559046725,0.0354468163497618,0.0368293062973904,0.0351180735033051,Technology
2024-07-12,AAPL,-0.062028258458302,0.0435666393440761,0.0526532242313554,0.0481099317877157,0.017780237,0.0387040293388132,0.0359780538726294,-0.1565571906467595,0.0,0.0,0.001790872668901,-0.1653694392011068,5.812899161914514,0.0387040293388132,0.0359780538726294,0.4,0.0387040293388132,0.0359780538726294,0.0381416124263864,0.0357200597618321,Technology
2024-07-15,AAPL,-0.0708968871133441,0.0433007291867818,0.0564397718597456,0.0498702505232637,0.017897038,0.0410226783158473,0.0370809655139582,-0.1665533355923809,0.0,0.0,0.0020857350785053,-0.1769877004131149,4.843644800048238,0.0410226783158473,0.0370809655139582,0.4,0.0410226783158473,0.0370809655139582,0.040158358549009,0.0366726937883203,Technology
2024-07-16,AAPL,-0.0566131079986527,0.0435666393440761,0.0566707207884397,0.0501186800662579,0.018190544,0.0412786500730638,0.0373474256397547,-0.1765174507299504,0.0,0.0,0.0023579349692833,-0.1868690130118492,5.578170457385364,0.0412786500730638,0.0373474256397547,0.4,0.0412786500730638,0.0373474256397547,0.0409425626158473,0.0371450060843244,Technology
2024-07-17,AAPL,-0.0301615169769291,0.0459313502896193,0.0632616008987426,0.054596475594181,0.018430946,0.0453293389392455,0.0401302637565086,0.8629579138359059,1.0,0.0,0.002496704262827,0.9249882503581908,6.113858923568608,0.0453293389392455,0.0401302637565086,0.55,0.0386047407044341,0.0347054343173814,0.0440133060422261,0.0392346864548533,Technology
2024-07-18,AAPL,0.0035691491852976,0.0430657454512075,0.071841108102328,0.0574534267767677,0.018867845,0.0506518028613968,0.0420191940660606,0.8749186777777475,1.0,0.0,0.0025773516627761,0.9718606503052218,3.2169874879756724,0.0506518028613968,0.0420191940660606,0.55,0.0427058133960475,0.0362313567995454,0.0486602538156455,0.0411838417826984,Technology
2024-07-19,AAPL,0.0089237001354918,0.0433094430103227,0.0693900424890558,0.0563497427496892,0.019305632,0.0493562782934334,0.0415320984498135,0.8951928300802401,1.0,0.0,0.0026785569186807,1.009148597419437,2.6332550426518964,0.0493562782934334,0.0415320984498135,0.55,0.0418436167200751,0.0359754818373601,0.0491474709500971,0.041427621449679,Technology
2024-07-22,AAPL,0.0097850989918877,0.0473118408532602,0.0743238916107725,0.0608178662320163,0.01963776,0.0524494389664635,0.0443458237392097,1.1389867630274442,1.0,0.0,0.0027644253309006,1.2221315729723348,3.9827615530917497,0.0524494389664635,0.0443458237392097,0.55,0.0442465192248476,0.0381688078044073,0.0514588485615535,0.0434703630523505,Technology
2024-07-23,AAPL,0.00783156947012,0.0527904236041869,0.0691861825038122,0.0609883030539995,0.019771663,0.0494203747022873,0.0445016470323997,0.9897068546110158,1.0,0.0,0.0028502873217498,1.0659331676349568,4.530999510428957,0.0494203747022873,0.0445016470323997,0.55,0.0420081967767154,0.0383191510242997,0.0500319168600671,0.0441922618383849,Technology
2024-07-24,AAPL,0.0371650087527923,0.0545879723510496,0.0721175648739817,0.0633527686125156,0.019755447,0.051172717724389,0.0459138399675093,2.0857557610273503,1.0,0.0,0.0028512945020281,2.262247724073351,4.497963725837222,0.051172717724389,0.0459138399675093,0.55,0.0433184000432917,0.039374241725632,0.0508304774650924,0.045397366528772,Technology
2024-07-25,AAPL,0.0335642548628571,0.0541383302867921,0.0680548698050273,0.0610966000459097,0.019948699,0.0488124014830163,0.0446374396275458,2.07472805578728,1.0,0.0,0.002848739804331,2.217692707566744,2.536567315174495,0.0488124014830163,0.0446374396275458,0.55,0.0415964758622622,0.0384652544706593,0.0494178242776392,0.0448654176979136,Technology
2024-07-26,AAPL,0.0419460868830559,0.0331307898545741,0.0465435649215159,0.039837177388045,0.020474086,0.0361157733529095,0.032091940832827,2.12516558624298,1.0,0.0,0.0028349360437949,2.2298635957673505,1.1284661174446549,0.0361157733529095,0.032091940832827,0.55,0.0322053515146821,0.0291874771246202,0.0401063886303284,0.035923983892353,Technology
2024-07-29,AAPL,0.0421688164575591,0.0496399232036685,0.0570610736312454,0.053350498417457,0.020986434,0.0426312177787472,0.0404048726504742,2.0660991037069656,1.0,0.0,0.0027933481443689,2.164004009264497,1.0260110421202748,0.0426312177787472,0.0404048726504742,0.55,0.0372200218340604,0.0355502629878556,0.0418737690342215,0.0390606060230378,Technology
2024-07-30,AAPL,0.0433910429518538,0.050542680657603,0.0615996261240623,0.0560711533908327,0.021235524,0.0454539852744373,0.0421369016344996,2.066895924027922,1.0,0.0,0.0027372636505921,2.0704117980098355,2.0768503380689243,0.0454539852744373,0.0421369016344996,0.55,0.039399369955828,0.0369115572258747,0.0443799204023726,0.041214012951061,Technology
2024-07-31,AAPL,0.0210382024198809,0.0106281548154123,0.0059209801730638,0.008274567494238,0.02155238,0.0121735401038382,0.0135856924965428,2.587681376596214,1.0,0.0,0.0026283620745828,2.131438758522356,0.5954661860476378,0.0121735401038382,0.0135856924965428,0.55,0.0145182500778787,0.0155773643724071,0.0218354541933985,0.0218741886328982,Technology
2024-08-01,AAPL,0.0535627545250494,0.0173597179363883,0.0128577304589598,0.015108724197674,0.021896513,0.0164732434753758,0.0178238397186044,2.691223345687328,1.0,0.0,0.0024486027540207,2.2845196497298783,0.5131015974642708,0.0164732434753758,0.0178238397186044,0.55,0.0178290608565319,0.0188420080389533,0.0180819066907826,0.0190389443928925,Technology
2024-08-02,AAPL,0.0427775961726133,0.0170379135291928,0.0021361256568476,0.0095870195930202,0.022229504,0.0101734769941085,0.0146440133558121,2.656984718726768,1.0,0.0,0.0022077784157649,2.053645836018402,-0.898699698227655,0.0101734769941085,0.0146440133558121,0.55,0.0131874837455814,0.016540386016859,0.0125460059031108,0.0159624926669362,Technology
2024-08-05,AAPL,0.0657421190877103,0.0286707201977549,0.0067432569130944,0.0177069885554246,0.022638073,0.0131011833478566,0.0196794223332547,2.7741700194556187,1.0,0.0,0.001877008627358,2.410965328249242,-1.6507809369759672,0.0131011833478566,0.0196794223332547,0.55,0.0154854057608924,0.020419084999941,0.0129346301144328,0.0185643434333592,Technology
2024-08-06,AAPL,0.066957685524186,0.0286707201977549,0.0193161579156266,0.0239934390566908,0.023293685,0.0209071687493759,0.0237135374340144,2.690995565394237,1.0,0.0,0.0014422828904435,2.2749750615179,-4.683789564147993,0.0209071687493759,0.0237135374340144,0.55,0.0215037978120319,0.0236085743255108,0.018515407158893,0.0221687792338178,Technology
2024-08-07,AAPL,0.0610875654387326,0.0285280841342608,0.0317111861405011,0.0301196351373809,0.023969173,0.0286143808843006,0.0276594502824285,2.4042344468865293,1.0,0.0,0.0009774882507197,1.9835284971087777,-5.392487307773283,0.0286143808843006,0.0276594502824285,0.55,0.0274530789132254,0.0267368809618214,0.0255846887666783,0.0260122489678453,Technology
2024-08-08,AAPL,0.0364052643691901,0.0285280841342608,0.0281586220179412,0.028343353076101,0.024484226,0.0266888636107647,0.0267997022456605,2.6869810275360178,1.0,0.0,0.0010216553237308,2.1167251575724606,-5.719684928957239,0.0266888636107647,0.0267997022456605,0.55,0.0261377042080735,0.0262208331842454,0.0263576111575388,0.026563466262316,Technology
2024-08-09,AAPL,0.0227789128789657,0.0285280841342608,0.0299820684887398,0.0292550763115003,0.024745427,0.0278874118932438,0.0274512165869001,2.5004068527259578,1.0,0.0,0.0010378152037163,1.9808392013344631,-3.594035133207438,0.0278874118932438,0.0274512165869001,0.55,0.0271019156699329,0.0267747691901751,0.0274284716725323,0.0271848914895249,Technology
2024-08-12,AAPL,0.0118605435569214,0.0285280841342608,0.0283886560612887,0.0284583700977748,0.024792979,0.0269503852367732,0.0269922136586648,2.343689922899656,1.0,0.0,0.001034644195656,1.867772812618156,-3.564958958879195,0.0269503852367732,0.0269922136586648,0.55,0.0264110336775799,0.0264424049939986,0.0270938111675009,0.0270500170079228,Technology
2024-08-13,AAPL,0.0062819496623314,0.0289108639622986,0.0306626960765088,0.0297867800194037,0.024814207,0.0283233004459052,0.0277977508116422,2.464928970326649,1.0,0.0,0.0010373625090277,1.9348282670155148,-4.050979187804387,0.0283233004459052,0.0277977508116422,0.55,0.0274460270844289,0.0270518648587316,0.0279544536623839,0.0275734306705264,Technology
2024-08-14,AAPL,0.0047357217398391,0.0291980469219202,0.0412877402001668,0.0352428935610435,0.024694111,0.0346502885201,0.0310233805366261,2.093284056531042,1.0,0.0,0.0010390343308983,1.6427602384828042,-3.2353704971036734,0.0346502885201,0.0310233805366261,0.55,0.032161244140075,0.0294410631524695,0.0326415380627852,0.0299883955767961,Technology
2024-08-15,AAPL,-0.009878929591059,0.0293644176322729,0.0458018615136145,0.0375831395729437,0.024348045,0.0372203349081687,0.0322891017437662,2.185691998489744,1.0,0.0,0.0010355302965352,1.674230182290465,-1.7187739446945547,0.0372203349081687,0.0322891017437662,0.55,0.0340022624311265,0.0303038375578246,0.0358466958545536,0.0315988898936752,Technology
2024-08-16,AAPL,-0.0430435149458484,0.0296418223856541,0.0449730184438888,0.0373074204147715,0.023775999,0.0364942106663332,0.0318948518488629,2.0443709758198776,1.0,0.0,0.0010263324461153,1.5655426620022792,0.2034272871353716,0.0364942106663332,0.0318948518488629,0.55,0.0333146577497499,0.0298651386366471,0.0362999562227994,0.0318060632623065,Technology
2024-08-19,AAPL,-0.040285186133811,0.0293644176322729,0.0320533296820269,0.0307088736571499,0.023233932,0.0285255706092161,0.0277188969942899,1.9268598308669584,1.0,0.0,0.0010037390222897,1.4455050865617838,0.5099681906377991,0.0285255706092161,0.0277188969942899,0.55,0.0272026609569121,0.0265976557457174,0.0308578862932911,0.0289450468746949,Technology
2024-08-20,AAPL,-0.0256942072260866,0.0293644176322729,0.0361534110219396,0.0327589143271062,0.023009239,0.0308957422131637,0.0288590441962637,1.8327095488078056,1.0,0.0,0.0009783981495372,1.3550287955842693,0.5685091871721446,0.0308957422131637,0.0288590441962637,0.55,0.0289241164098728,0.0273965928971977,0.0308843854372019,0.028884844999793,Technology
2024-08-21,AAPL,0.0109099262788472,0.0296285801704521,0.0436250594464138,0.036626819808433,0.022887792,0.0353301524678482,0.0311312086850598,1.3672890741686774,1.0,0.0,0.0010290084056567,1.0003477000850558,0.457167318397849,0.0353301524678482,0.0311312086850598,0.55,0.0322195623508862,0.0290703545137948,0.0339964223586543,0.0304572995794797,Technology
2024-08-22,AAPL,0.0163452204480796,0.0293472751288937,0.0327506666751269,0.0310489709020103,0.022549197,0.0286700788050761,0.0276490613412061,1.3629128514978857,1.0,0.0,0.0010720533939524,0.9971173448731452,2.162122344630736,0.0286700788050761,0.0276490613412061,0.55,0.0271398583538071,0.0263740952559046,0.0302679818711496,0.0284915328126882,Technology
2024-08-23,AAPL,-0.0016311683366841,0.0289037348981043,0.0292011998920936,0.0290524673950989,0.022025028,0.0263307311352561,0.0262414916370593,1.3172644428718374,1.0,0.0,0.001099903613593,0.9676434291216948,1.9498116237978684,0.0263307311352561,0.0262414916370593,0.55,0.0252543053514421,0.0251873757277945,0.0275119063560242,0.026916503989748,Technology
2024-08-26,AAPL,0.0008364372398095,0.0287139521856793,0.027998935692483,0.0283564439390811,0.02133508,0.0253333934154898,0.0255478983634486,1.3082031992898673,1.0,0.0,0.0011278483955516,0.9679369744173932,2.4368914290407218,0.0253333934154898,0.0255478983634486,0.55,0.0243338150616173,0.0244946937725864,0.0259869472976501,0.0259584800513384,Technology
2024-08-27,AAPL,-0.0072798251346297,0.0291982821548646,0.0319220382295155,0.0305601601921901,0.020765686,0.0274594973377092,0.026642370515314,1.19367700602911,1.0,0.0,0.0011134060896174,0.8843209355312753,2.450073927853779,0.0274594973377092,0.026642370515314,0.55,0.0257860445032819,0.0251731993864855,0.0270177323256915,0.0264372033761213,Technology
2024-08-28,AAPL,0.0045476920208862,0.0285354452387751,0.0273022719883884,0.0279188586135818,0.020237707,0.024476445993033,0.024846397968149,0.9582952252148192,1.0,0.0,0.0011046616657671,0.7093412816161568,2.5173386094204844,0.024476445993033,0.024846397968149,0.55,0.0234167612447747,0.0236942252261118,0.0252388318928305,0.0253236395905407,Technology
2024-08-29,AAPL,-0.0087035579215317,0.0293919103001557,0.03105580615187,0.0302238582260129,0.019973295,0.026622801691122,0.0261236329356077,0.7257427285129656,1.0,0.0,0.0011424744838086,0.5356404996093046,1.215833326671086,0.026622801691122,0.0261236329356077,0.55,0.0249604250183415,0.0245860484517058,0.0262076107516345,0.0258836349320876,Technology
2024-08-30,AAPL,0.0174673000016352,0.0293919103001557,0.0319247223598809,0.0306583163300183,0.019761099,0.0270592730159285,0.0262994293980109,0.496370104784875,0.0,0.0,0.0011272920343979,0.3672351574829266,3.0941498190817835,0.0270592730159285,0.0262994293980109,0.4,0.0270592730159285,0.0262994293980109,0.0268037743366403,0.0261746910582339,Technology
2024-09-03,AAPL,0.0154418943484888,0.0184551335918005,0.0115961433522571,0.0150256384720288,0.019477589,0.0147487216113542,0.0168064186832172,0.4873228803727927,0.0,0.0,0.0015436900689705,0.3692392531717208,2.4174032673521246,0.0147487216113542,0.0168064186832172,0.4,0.0147487216113542,0.0168064186832172,0.01836523742894,0.0196169003957222,Technology
2024-09-04,AAPL,0.026850784914034,0.0184551335918005,0.0155562525975728,0.0170056930946867,0.01912686,0.0169844955585436,0.017854159856812,0.45833897743621,0.0,0.0,0.0018198948226006,0.3485790939686459,3.713560395525234,0.0169844955585436,0.017854159856812,0.4,0.0169844955585436,0.017854159856812,0.0173987181196626,0.0183829820184851,Technology
2024-09-05,AAPL,0.0147944720899975,0.0275189427749002,0.0279432859825046,0.0277311143787024,0.018842269,0.0243028791895027,0.0241755762272214,0.367325027258322,0.0,0.0,0.0020457411393501,0.2825235281427248,3.827923772268332,0.0243028791895027,0.0241755762272214,0.4,0.0243028791895027,0.0241755762272214,0.0222316308685507,0.0224377979646005,Technology
2024-09-06,AAPL,0.0270808300316276,-0.0035294900475271,-0.0253593950864147,-0.0144444425669709,0.018556299,-0.0077931174518488,-0.0012441459401825,0.3321457338965041,0.0,0.0,0.0022229391104035,0.2349953306739399,4.096562042180698,-0.0077931174518488,-0.0012441459401825,0.4,-0.0077931174518488,-0.0012441459401825,0.001214307044271,0.0058604372312523,Technology
2024-09-09,AAPL,0.0035308163676894,-0.004204492734412,-0.0187736382197699,-0.0114890654770909,0.018799994,-0.0037441853318619,0.0006265583137454,0.3628393443309244,0.0,0.0,0.0023690904464502,0.2456845062564496,2.5155456267942933,-0.0037441853318619,0.0006265583137454,0.4,-0.0037441853318619,0.0006265583137454,-0.002256637619022,0.0021967219889975,Technology
2024-09-10,AAPL,0.0257143418540641,-0.0473171787331865,-0.0472913822531126,-0.0473042804931495,0.019295862,-0.0206564845518675,-0.0206642234958897,0.367459530619501,0.0,0.0,0.0024852199563394,0.2455580229020096,1.5743178340676955,-0.0206564845518675,-0.0206642234958897,0.4,-0.0206564845518675,-0.0206642234958897,-0.0151365304720139,-0.0138059398504235,Technology
